수량,관리번호,설치장소유형,도로명주소,지번주소,위도,경도,sido,자치구,행정동
1,개포1-211,가로변,서울특별시 강남구 개포로 303,서울특별시 강남구 개포동 653,37.4813,127.0539,11,강남구,개포1동
1,개포4-283,가로변,,서울특별시 강남구 개포동 1279,37.48132,127.0464,11,강남구,개포4동
1,일원본-230,가로변,서울특별시 강남구 광평로34길 55,서울특별시 강남구 수서동 559,37.48137,127.0923,11,강남구,일원본동
1,수서-255,가로변,서울특별시 강남구 광평로34길 25,서울특별시 강남구 수서동 537,37.48139,127.0958,11,강남구,수서동
1,개포2-264,가로변,서울특별시 강남구 선릉로8,서울특별시 강남구 개포동 1280,37.48141,127.0669,11,강남구,개포2동
1,세곡-230,가로변,,서울특별시 강남구 자곡동 271-14,37.48142,127.1033,11,강남구,세곡동
1,개포4-274,가로변,서울특별시 강남구 개포로 263,서울특별시 강남구 개포동 655,37.48153,127.0521,11,강남구,개포4동
1,개포2-253,가로변,서울특별시 강남구 선릉로4길 30,서울특별시 강남구 개포동 139,37.48154,127.0682,11,강남구,개포2동
1,세곡-215,가로변,,서울특별시 강남구 자곡동 302-19,37.48154,127.1041,11,강남구,세곡동
1,일원본-235,가로변,,서울특별시 강남구 일원동 348,37.48157,127.0801,11,강남구,일원본동
1,일원본-240,가로변,서울특별시 강남구 광평로20길 27,서울특별시 강남구 일원동 736,37.4816,127.0863,11,강남구,일원본동
1,공원-104,가로변,,서울특별시 강남구 개포동 133-1,37.48163,127.07,11,강남구,개포1동
1,도곡2-220,가로변,서울특별시 강남구 양재천로 163,서울특별시 강남구 도곡동 448-2,37.48164,127.0442,11,강남구,도곡2동
1,세곡-401,가로변,서울특별시 강남구 밤고개로12길 39,서울특별시 강남구 자곡동 237-5,37.48164,127.1014,11,강남구,세곡동
1,개포2-252,가로변,서울특별시 강남구 선릉로4길 30,서울특별시 강남구 개포동 139,37.48186,127.0665,11,강남구,개포2동
1,개포2-265,가로변,서울특별시 강남구 선릉로8,서울특별시 강남구 개포동 1280,37.48192,127.0651,11,강남구,개포2동
1,개포2-266,가로변,서울특별시 강남구 선릉로8,서울특별시 강남구 개포동 1280,37.48198,127.0661,11,강남구,개포2동
1,공원-202,가로변,,서울특별시 강남구 일원동 734-1,37.482,127.0824,11,강남구,일원본동
1,세곡-214,가로변,,서울특별시 강남구 자곡동 233-2,37.482,127.1018,11,강남구,세곡동
1,개포2-249,가로변,서울특별시 강남구 선릉로4길 30,서울특별시 강남구 개포동 139,37.48202,127.0678,11,강남구,개포2동
1,개포4-413,가로변,서울특별시 강남구 언주로 107,,37.48208,127.053,11,강남구,개포4동
1,세곡-423,가로변,,서울특별시 강남구 자곡동 205-22,37.48209,127.105,11,강남구,세곡동
1,도곡2-216,가로변,서울특별시 강남구 논현로26길 10,서울특별시 강남구 도곡동 449,37.48216,127.0438,11,강남구,도곡2동
1,개포4-415,가로변,서울특별시 강남구 언주로 107,,37.48219,127.0497,11,강남구,개포4동
1,개포4-240,가로변,,서울특별시 강남구 개포동 1279,37.4822,127.0483,11,강남구,개포4동
1,일원본-233,가로변,,서울특별시 강남구 수서동 산 8-1,37.48225,127.0892,11,강남구,일원본동
1,개포1-213,가로변,서울특별시 강남구 개포로 303,서울특별시 강남구 개포동 653,37.48227,127.0534,11,강남구,개포1동
1,일원본-217,가로변,서울특별시 강남구 광평로20길 17,서울특별시 강남구 수서동 750-1,37.48232,127.087,11,강남구,일원본동
1,수서-253,가로변,서울특별시 강남구 광평로34길 25-31,서울특별시 강남구 수서동 529,37.48235,127.0953,11,강남구,수서동
1,도곡2-221,가로변,서울특별시 강남구 양재천로 181,서울특별시 강남구 도곡동 454,37.4824,127.0455,11,강남구,도곡2동
1,수서-254,가로변,서울특별시 강남구 광평로34길 25-13,서울특별시 강남구 수서동 771,37.4824,127.0962,11,강남구,수서동
1,개포4-252,가로변,,서울특별시 강남구 개포동 1267-1,37.48241,127.0496,11,강남구,개포4동
1,도곡2-208,가로변,서울특별시 강남구 논현로26길 22,서울특별시 강남구 도곡동 451-2,37.48245,127.0448,11,강남구,도곡2동
1,개포2-263,가로변,서울특별시 강남구 선릉로4길 13,서울특별시 강남구 개포동 158-8,37.48257,127.0622,11,강남구,개포2동
1,일원본-213,가로변,서울특별시 강남구 광평로10길 6,서울특별시 강남구 일원동 731,37.48258,127.0798,11,강남구,일원본동
1,도곡2-207,가로변,서울특별시 강남구 논현로 144,서울특별시 강남구 도곡동 518-13,37.48263,127.0428,11,강남구,도곡2동
1,개포2-214,가로변,서울특별시 강남구 선릉로 30,서울특별시 강남구 개포동 167-4,37.48274,127.0611,11,강남구,개포2동
1,개포2-251,가로변,서울특별시 강남구 선릉로4길 30,서울특별시 강남구 개포동 139,37.48274,127.0631,11,강남구,개포2동
1,공원-186,가로변,,서울특별시 강남구 일원동 730-3,37.48275,127.0764,11,강남구,일원본동
1,일원본-219,가로변,서울특별시 강남구 광평로1길 3,서울특별시 강남구 일원동 729-11,37.48276,127.0779,11,강남구,일원본동
1,개포2-215,가로변,서울특별시 강남구 선릉로4길 17,서울특별시 강남구 개포동 158-7,37.4828,127.0625,11,강남구,개포2동
1,수서-257,가로변,서울특별시 강남구 삼성로 150,서울특별시 강남구 수서동 산 8-1,37.48282,127.0903,11,강남구,일원본동
1,일원본-214,가로변,서울특별시 강남구 광평로 61,서울특별시 강남구 일원동 722-1,37.48286,127.0791,11,강남구,일원본동
1,도곡2-214,가로변,서울특별시 강남구 논현로26길 34,서울특별시 강남구 도곡동 455,37.48293,127.0452,11,강남구,도곡2동
1,공원-200,가로변,,서울특별시 강남구 개포동 139,37.48296,127.0656,11,강남구,개포2동
1,수서-256,가로변,,서울특별시 강남구 수서동 193-1,37.48302,127.1067,11,강남구,수서동
1,도곡2-235,가로변,,서울특별시 강남구 도곡동 468,37.48313,127.048,11,강남구,도곡2동
1,도곡2-205,가로변,서울특별시 강남구 양재천로 199,서울특별시 강남구 도곡동 459-4,37.48315,127.0467,11,강남구,도곡2동
1,세곡-213,가로변,,서울특별시 강남구 자곡동 213-1,37.48315,127.1043,11,강남구,세곡동
1,개포2-226,가로변,서울특별시 강남구 삼성로 14,서울특별시 강남구 개포동 189,37.48316,127.0698,11,강남구,개포2동
1,개포2-248,가로변,서울특별시 강남구 선릉로4길 30,서울특별시 강남구 개포동 139,37.4832,127.0668,11,강남구,개포2동
1,도곡2-204,가로변,서울특별시 강남구 논현로26길 28,서울특별시 강남구 도곡동 452,37.48321,127.0448,11,강남구,도곡2동
1,도곡2-209,가로변,서울특별시 강남구 논현로26길 42-8,서울특별시 강남구 도곡동 456-3,37.48324,127.0458,11,강남구,도곡2동
1,공원-159,가로변,,서울특별시 강남구 수서동 749,37.48325,127.0891,11,강남구,일원본동
1,도곡2-210,가로변,서울특별시 강남구 양재천로 199,서울특별시 강남구 도곡동 459-4,37.48326,127.0474,11,강남구,도곡2동
1,일원본-203,가로변,서울특별시 강남구 광평로1길 9,서울특별시 강남구 일원동 729-8,37.48328,127.0778,11,강남구,일원본동
1,일원본-220,가로변,,서울특별시 강남구 일원동 735-1,37.48336,127.086,11,강남구,일원본동
1,개포1-202,가로변,서울특별시 강남구 언주로 110,서울특별시 강남구 개포동 649,37.48338,127.0527,11,강남구,개포1동
1,일원본-249,가로변,서울특별시 강남구 광평로5길 11,서울특별시 강남구 일원동 725-3,37.48338,127.0787,11,강남구,일원본동
1,도곡2-249,가로변,서울특별시 강남구 논현로26길 34,서울특별시 강남구 도곡동 455,37.4834,127.0451,11,강남구,도곡2동
1,개포2-259,가로변,서울특별시 강남구 선릉로6길 23,서울특별시 강남구 개포동 160-8,37.48341,127.0626,11,강남구,개포2동
1,수서-249,가로변,,서울특별시 강남구 수서동 523,37.48351,127.095,11,강남구,수서동
1,도곡2-112,가로변,서울특별시 강남구 논현로28길 25,서울특별시 강남구 도곡동 523-2,37.48354,127.0436,11,강남구,도곡2동
1,개포1-209,가로변,서울특별시 강남구 개포로 310,서울특별시 강남구 개포동 660-1,37.48357,127.0569,11,강남구,개포1동
1,개포2-234,가로변,서울특별시 강남구 선릉로4길 25,서울특별시 강남구 개포동 157-1,37.48357,127.0636,11,강남구,개포2동
1,일원본-202,가로변,서울특별시 강남구 일원로14길 25,서울특별시 강남구 일원동 719,37.48357,127.0798,11,강남구,일원본동
1,개포2-202,가로변,서울특별시 강남구 선릉로12길 12,서울특별시 강남구 개포동 169-3,37.48364,127.0611,11,강남구,개포2동
1,개포2-201,가로변,서울특별시 강남구 선릉로8길 26,서울특별시 강남구 개포동 160-3,37.48366,127.0625,11,강남구,개포2동
1,개포2-255,가로변,서울특별시 강남구 선릉로12길 12,서울특별시 강남구 개포동169-3,37.48374,127.0608,11,강남구,개포2동
1,개포2-247,가로변,서울특별시 강남구 선릉로4길 30,서울특별시 강남구 개포동 139,37.48374,127.0642,11,강남구,개포2동
1,도곡2-219,가로변,서울특별시 강남구 남부순환로378길 34-9,서울특별시 강남구 도곡동 459,37.48379,127.0461,11,강남구,도곡2동
1,수서-243,가로변,,서울특별시 강남구 수서동 522-5,37.48379,127.0955,11,강남구,수서동
1,개포2-236,가로변,서울특별시 강남구 선릉로12길 12,서울특별시 강남구 개포동 163-9,37.48381,127.0613,11,강남구,개포2동
1,개포2-204,가로변,서울특별시 강남구 선릉로18길 8,서울특별시 강남구 개포동 172-2,37.48388,127.0599,11,강남구,개포2동
1,일원본-218,가로변,서울특별시 강남구 광평로3길 21,서울특별시 강남구 일원동 730,37.48391,127.0777,11,강남구,일원본동
1,개포2-224,가로변,서울특별시 강남구 개포로 402,서울특별시 강남구 개포동 173,37.48392,127.0592,11,강남구,개포2동
1,개포1-220,가로변,서울특별시 강남구 개포로 307,서울특별시 강남구 개포동 651-1,37.48397,127.0573,11,강남구,개포1동
1,일원본-211,가로변,서울특별시 강남구 광평로7길 18,서울특별시 강남구 일원동 720-7,37.48398,127.0791,11,강남구,일원본동
1,도곡2-215,가로변,서울특별시 강남구 남부순환로370길 21,서울특별시 강남구 도곡동 516-1,37.48401,127.0428,11,강남구,도곡2동
1,일원본-212,가로변,서울특별시 강남구 광평로3길 21,서울특별시 강남구 일원동 730,37.48401,127.0782,11,강남구,일원본동
1,일원본-225,가로변,,서울특별시 강남구 일원동 718-1,37.48408,127.0817,11,강남구,일원본동
1,도곡2-241,가로변,,서울특별시 강남구 도곡동 422-9,37.48409,127.0458,11,강남구,도곡2동
1,개포2-211,가로변,서울특별시 강남구 삼성로 11,서울특별시 강남구 개포동 138,37.48413,127.0683,11,강남구,개포2동
1,일원본-226,가로변,,서울특별시 강남구 수서동 596,37.48422,127.0944,11,강남구,일원본동
1,일원본-216,가로변,서울특별시 강남구 광평로31길 27,서울특별시 강남구 수서동 747,37.48424,127.0893,11,강남구,일원본동
1,일원본-237,가로변,서울특별시 강남구 일원로14길 22,서울특별시 강남구 일원동 714,37.48429,127.0797,11,강남구,일원본동
1,도곡2-213,가로변,서울특별시 강남구 논현로30길 25,서울특별시 강남구 도곡동 515-12,37.4843,127.0438,11,강남구,도곡2동
1,수서-259,가로변,,서울특별시 강남구 수서동 205-8,37.48439,127.1044,11,강남구,수서동
1,일원본-246,가로변,서울특별시 강남구 일원로 105-2,서울특별시 강남구 일원동 715,37.48445,127.0834,11,강남구,일원본동
1,도곡2-218,가로변,서울특별시 강남구 남부순환로370길 13,서울특별시 강남구 도곡동 413-13,37.4845,127.0424,11,강남구,도곡2동
1,도곡2-211,가로변,서울특별시 강남구 논현로34길 32,서울특별시 강남구 도곡동 414-15,37.48456,127.0445,11,강남구,도곡2동
1,개포2-205,가로변,서울특별시 강남구 개포로 402,서울특별시 강남구 개포동 173,37.48457,127.06,11,강남구,개포2동
1,일원본-224,가로변,,서울특별시 강남구 수서동 746-1,37.48458,127.089,11,강남구,일원본동
1,일원본-201,가로변,서울특별시 강남구 광평로19길 15,서울특별시 강남구 일원동 716,37.48459,127.0865,11,강남구,일원본동
1,일원본-252,가로변,서울특별시 강남구 일원로 105-2,서울특별시 강남구 일원동 715,37.4846,127.0845,11,강남구,일원본동
1,공원-187,가로변,,서울특별시 강남구 도곡동 461,37.48478,127.0473,11,강남구,도곡2동
1,공원-182,가로변,,서울특별시 강남구 일원동 716-1,37.48481,127.0849,11,강남구,일원본동
1,도곡2-248,가로변,,서울특별시 강남구 도곡동 415-3,37.48483,127.0443,11,강남구,도곡2동
1,도곡2-201,가로변,서울특별시 강남구 남부순환로370길 9,서울특별시 강남구 도곡동 412-14,37.48489,127.0423,11,강남구,도곡2동
1,도곡2-217,가로변,서울특별시 강남구 남부순환로378길 29,서울특별시 강남구 도곡동 461,37.4849,127.0466,11,강남구,도곡2동
1,수서-205,가로변,서울특별시 강남구 광평로46길 26,서울특별시 강남구 수서동 475-6,37.4849,127.1001,11,강남구,수서동
1,도곡2-203,가로변,,서울특별시 강남구 도곡동 415-3,37.48494,127.0446,11,강남구,도곡2동
1,수서-203,가로변,서울특별시 강남구 광평로 226-5,서울특별시 강남구 수서동 464-2,37.48495,127.0978,11,강남구,수서동
1,개포2-212,가로변,서울특별시 강남구 삼성로 11,서울특별시 강남구 개포동 138,37.48498,127.0657,11,강남구,개포2동
1,도곡2-222,가로변,서울특별시 강남구 논현로30길 47,서울특별시 강남구 도곡동 418-4,37.48504,127.0455,11,강남구,도곡2동
1,도곡2-237,가로변,,서울특별시 강남구 도곡동 415-3,37.48506,127.0441,11,강남구,도곡2동
1,개포2-206,가로변,서울특별시 강남구 개포로 401,서울특별시 강남구 개포동 174,37.48506,127.058,11,강남구,개포2동
1,도곡2-206,가로변,서울특별시 강남구 남부순환로378길 29,서울특별시 강남구 도곡동 461,37.48509,127.0464,11,강남구,도곡2동
