관리번호,위도,경도,CCTV 수량,sido,자치구,행정동
개포2-220-02,37.4869,127.0601,4,11,강남구,개포2동
개포2-244-00,37.4869,127.067,3,11,강남구,개포2동
도곡1-214-00,37.487,127.0348,5,11,강남구,도곡1동
도곡1-222-00,37.487,127.0445,4,11,강남구,도곡1동
육교-102-01,37.487,127.0537,1,11,강남구,도곡2동
개포2-105-00,37.487,127.0709,1,11,강남구,개포2동
수서-231-00,37.487,127.1028,3,11,강남구,수서동
개포2-238-03,37.4871,127.0708,4,11,강남구,개포2동
수서-241-00,37.4871,127.1041,4,11,강남구,수서동
도곡1-239-00,37.4872,127.0336,4,11,강남구,도곡1동
도곡1-251-00,37.4872,127.0455,4,11,강남구,도곡1동
도곡2-109-00,37.4872,127.0523,5,11,강남구,도곡2동
개포1-224-00,37.4872,127.0564,1,11,강남구,개포1동
개포2-104-00,37.4872,127.0619,1,11,강남구,개포2동
도곡1-231-00,37.4873,127.0353,4,11,강남구,도곡1동
도곡1-107-00,37.4873,127.0378,1,11,강남구,도곡1동
도곡1-241-00,37.4873,127.0437,4,11,강남구,도곡1동
개포2-254-00,37.4873,127.0619,3,11,강남구,개포2동
자전거-103-00,37.4873,127.1009,1,11,강남구,수서동
도곡2-233-00,37.4874,127.0501,3,11,강남구,도곡2동
개포2-229-00,37.4874,127.0646,4,11,강남구,개포2동
수서-101-00,37.4874,127.1025,1,11,강남구,수서동
수서-206-00,37.4875,127.1054,4,11,강남구,수서동
수서-219-00,37.4875,127.1064,4,11,강남구,수서동
수서-213-00,37.4876,127.0975,2,11,강남구,수서동
수서-232-00,37.4876,127.1019,3,11,강남구,수서동
도곡1-202-00,37.4877,127.0463,5,11,강남구,도곡1동
도곡2-105-00,37.4877,127.0532,1,11,강남구,도곡2동
수서-238-00,37.4877,127.1015,4,11,강남구,수서동
도곡1-253-00,37.4878,127.0446,4,11,강남구,도곡1동
도곡1-240-00,37.4879,127.034,4,11,강남구,도곡1동
도곡1-104-00,37.4879,127.0484,3,11,강남구,도곡1동
도곡2-101-00,37.4879,127.0517,1,11,강남구,도곡2동
도곡1-232-00,37.4881,127.0394,1,11,강남구,도곡1동
수서-212-00,37.4881,127.0988,3,11,강남구,수서동
수서-227-00,37.4881,127.1058,4,11,강남구,수서동
도곡1-259-00,37.4882,127.0332,4,11,강남구,도곡1동
개포2-242-00,37.4882,127.0637,3,11,강남구,개포2동
개포2-243-00,37.4882,127.0668,4,11,강남구,개포2동
수서-226-00,37.4882,127.101,3,11,강남구,수서동
수서-248-00,37.4882,127.1024,4,11,강남구,수서동
치수-108-00,37.4882,127.1069,1,11,강남구,수서동
도곡1-203-00,37.4883,127.0479,1,11,강남구,도곡1동
개포2-233-00,37.4883,127.0595,4,11,강남구,개포2동
수서-245-00,37.4883,127.1042,4,11,강남구,수서동
도곡1-212-00,37.4884,127.034,4,11,강남구,도곡1동
도곡1-242-00,37.4884,127.0403,4,11,강남구,도곡1동
도곡2-243-00,37.4884,127.0517,3,11,강남구,도곡2동
도곡2-231-00,37.4884,127.0529,5,11,강남구,도곡2동
개포2-246-00,37.4884,127.0587,4,11,강남구,개포2동
수서-102-00,37.4884,127.1023,1,11,강남구,수서동
도곡1-221-00,37.4885,127.0451,4,11,강남구,도곡1동
도곡2-102-00,37.4885,127.0537,4,11,강남구,도곡2동
개포2-256-00,37.4885,127.0632,4,11,강남구,개포2동
개포2-213-00,37.4885,127.068,5,11,강남구,개포2동
개포2-228-00,37.4885,127.0716,4,11,강남구,개포2동
수서-103-00,37.4885,127.1005,1,11,강남구,수서동
수서-224-00,37.4885,127.1006,3,11,강남구,수서동
수서-246-00,37.4885,127.105,4,11,강남구,수서동
개포2-241-01,37.4886,127.0672,5,11,강남구,개포2동
도곡1-223-00,37.4887,127.0343,3,11,강남구,도곡1동
도곡1-108-00,37.4887,127.0344,1,11,강남구,도곡1동
도곡1-234-00,37.4887,127.0375,5,11,강남구,도곡1동
개포2-230-00,37.4887,127.0618,4,11,강남구,개포2동
일원본-231-00,37.4887,127.0822,4,11,강남구,일원본동
수서-230-00,37.4887,127.1057,4,11,강남구,수서동
수서-244-00,37.4887,127.1067,4,11,강남구,수서동
도곡1-218-00,37.4888,127.0332,1,11,강남구,도곡1동
도곡1-227-00,37.4888,127.0346,3,11,강남구,도곡1동
도곡1-207-00,37.4888,127.0384,1,11,강남구,도곡1동
도곡1-228-00,37.4889,127.0472,4,11,강남구,도곡1동
개포2-231-00,37.4889,127.0646,4,11,강남구,개포2동
개포2-208-00,37.4889,127.0692,4,11,강남구,개포2동
도곡1-217-00,37.489,127.0378,3,11,강남구,도곡1동
도곡1-248-00,37.489,127.0493,4,11,강남구,도곡1동
도곡2-239-00,37.489,127.0517,3,11,강남구,도곡2동
개포2-221-00,37.489,127.0679,5,11,강남구,개포2동
개포2-227-00,37.489,127.0744,2,11,강남구,개포2동
도곡2-229-00,37.4891,127.0535,3,11,강남구,도곡2동
도곡2-111-00,37.4891,127.0558,1,11,강남구,도곡2동
일원1-104-00,37.4891,127.0818,1,11,강남구,일원1동
일원1-244-03,37.4891,127.082,4,11,강남구,일원1동
도곡1-233-00,37.4892,127.0399,1,11,강남구,도곡1동
대치1-203-00,37.4892,127.0581,3,11,강남구,대치1동
개포2-102-00,37.4892,127.0669,3,11,강남구,개포2동
도곡1-252-00,37.4893,127.0328,4,11,강남구,도곡1동
도곡1-266-00,37.4893,127.0405,3,11,강남구,도곡1동
도곡1-101-00,37.4893,127.0414,3,11,강남구,도곡1동
도곡2-107-00,37.4893,127.055,1,11,강남구,도곡2동
수서-222-00,37.4893,127.1053,1,11,강남구,수서동
개포2-103-00,37.4894,127.069,1,11,강남구,개포2동
도곡1-211-00,37.4895,127.0333,5,11,강남구,도곡1동
도곡1-263-00,37.4895,127.0383,4,11,강남구,도곡1동
도곡2-234-00,37.4895,127.0557,5,11,강남구,도곡2동
대치1-227-00,37.4895,127.0563,4,11,강남구,대치1동
개포2-245-00,37.4895,127.0679,4,11,강남구,개포2동
수서-214-00,37.4895,127.0997,4,11,강남구,수서동
도곡1-245-00,37.4896,127.0413,3,11,강남구,도곡1동
대치1-204-00,37.4896,127.0595,3,11,강남구,대치1동
개포2-217-00,37.4896,127.0754,3,11,강남구,개포2동
일원2-207-04,37.4896,127.0774,5,11,강남구,개포2동
일원1-236-00,37.4896,127.0823,4,11,강남구,일원1동
일원1-245-02,37.4896,127.0833,4,11,강남구,일원1동
도곡1-230-00,37.4897,127.0417,3,11,강남구,도곡1동
개포2-232-00,37.4897,127.0671,3,11,강남구,개포2동
수서-240-00,37.4897,127.0986,3,11,강남구,수서동
일원2-224-00,37.4898,127.0781,1,11,강남구,개포3동
일원2-109-00,37.4898,127.0782,1,11,강남구,개포3동
수서-247-00,37.4898,127.1049,3,11,강남구,수서동
도곡1-225-00,37.4899,127.0354,4,11,강남구,도곡1동
도곡1-237-00,37.4899,127.0366,4,11,강남구,도곡1동
치수-105-00,37.4899,127.063,1,11,강남구,대치1동
도곡1-206-00,37.4901,127.0352,4,11,강남구,도곡1동
도곡1-204-00,37.4901,127.0373,5,11,강남구,도곡1동
도곡2-245-00,37.4901,127.0532,3,11,강남구,도곡2동
개포2-218-00,37.4901,127.0709,3,11,강남구,개포2동
일원1-230-00,37.4901,127.0831,1,11,강남구,일원1동
일원1-231-01,37.4902,127.0855,4,11,강남구,일원1동
수서-208-00,37.4902,127.1014,4,11,강남구,수서동
미세먼지-001-00,37.4903,127.0634,2,11,강남구,대치1동
대치1-239-00,37.4903,127.0645,4,11,강남구,대치1동
개포2-207-00,37.4903,127.0687,5,11,강남구,개포2동
대치1-224-00,37.4904,127.0632,3,11,강남구,대치1동
도곡2-110-00,37.4905,127.0541,1,11,강남구,도곡2동
대치1-205-00,37.4905,127.0615,1,11,강남구,대치1동
일원2-211-03,37.4905,127.0773,5,11,강남구,개포3동
일원1-210-00,37.4905,127.0852,1,11,강남구,일원1동
역삼1-246-00,37.4906,127.0331,1,11,강남구,역삼1동
도곡1-109-00,37.4906,127.0358,1,11,강남구,도곡1동
도곡1-265-00,37.4906,127.0371,5,11,강남구,도곡1동
도곡2-242-00,37.4906,127.0506,3,11,강남구,도곡2동
대치1-115-00,37.4906,127.0614,1,11,강남구,대치1동
개포2-261-00,37.4906,127.0769,4,11,강남구,개포2동
개포2-260-00,37.4906,127.077,4,11,강남구,개포2동
일원1-212-00,37.4906,127.0818,4,11,강남구,일원1동
도곡1-229-00,37.4907,127.0383,3,11,강남구,도곡1동
일원1-252-02,37.4907,127.0861,4,11,강남구,일원1동
일원1-221-00,37.4907,127.0883,4,11,강남구,일원1동
수서-211-00,37.4907,127.0975,1,11,강남구,수서동
수서-209-00,37.4907,127.1039,3,11,강남구,수서동
일원1-234-00,37.4908,127.0813,4,11,강남구,일원1동
일원1-211-00,37.4908,127.0832,1,11,강남구,일원1동
일원1-227-00,37.4908,127.0837,5,11,강남구,일원1동
일원1-219-03,37.4908,127.0842,4,11,강남구,일원1동
일원1-255-01,37.4908,127.0852,3,11,강남구,일원1동
역삼1-244-00,37.4909,127.0339,1,11,강남구,역삼1동
도곡1-205-00,37.4909,127.0383,5,11,강남구,도곡1동
도곡2-223-00,37.4909,127.0488,4,11,강남구,도곡2동
일원1-251-03,37.4909,127.0881,4,11,강남구,일원1동
일원1-106-00,37.491,127.081,3,11,강남구,일원1동
일원1-214-00,37.491,127.0876,4,11,강남구,일원1동
대치2-230-00,37.4911,127.0654,3,11,강남구,대치2동
일원1-239-00,37.4911,127.0846,5,11,강남구,일원1동
수서-242-00,37.4911,127.0997,3,11,강남구,수서동
대치1-237-00,37.4912,127.0555,5,11,강남구,대치1동
일원1-246-04,37.4912,127.0855,5,11,강남구,일원1동
수서-221-00,37.4912,127.101,5,11,강남구,수서동
도곡1-238-00,37.4913,127.0396,5,11,강남구,도곡1동
대치1-223-00,37.4913,127.057,3,11,강남구,대치1동
일원1-243-00,37.4913,127.0824,5,11,강남구,일원1동
일원1-254-02,37.4913,127.0834,3,11,강남구,일원1동
수서-237-00,37.4913,127.099,3,11,강남구,수서동
역삼1-247-00,37.4914,127.0357,4,11,강남구,역삼1동
역삼1-123-00,37.4915,127.0347,1,11,강남구,역삼1동
일원1-253-03,37.4915,127.0853,4,11,강남구,일원1동
일원1-208-00,37.4915,127.0857,4,11,강남구,일원1동
일원1-102-00,37.4915,127.0878,3,11,강남구,일원1동
역삼1-471-00,37.4916,127.0327,3,11,강남구,역삼1동
일원1-215-00,37.4916,127.0832,1,11,강남구,일원1동
일원1-256-01,37.4916,127.0838,3,11,강남구,일원1동
수서-207-00,37.4916,127.1023,3,11,강남구,수서동
역삼1-129-00,37.4917,127.0309,3,11,강남구,역삼1동
역삼1-245-00,37.4917,127.0335,4,11,강남구,역삼1동
대치2-205-00,37.4917,127.0683,3,11,강남구,대치2동
일원1-206-00,37.4917,127.0871,4,11,강남구,일원1동
역삼1-402-00,37.4918,127.0317,5,11,강남구,역삼1동
대치1-206-00,37.4918,127.0643,1,11,강남구,대치1동
일원2-220-02,37.4918,127.0732,3,11,강남구,개포3동
역삼1-412-00,37.4919,127.0374,4,11,강남구,역삼1동
일원1-201-00,37.4919,127.0823,5,11,강남구,일원1동
일원1-232-00,37.4919,127.0829,3,11,강남구,일원1동
일원1-226-00,37.4919,127.0882,3,11,강남구,일원1동
역삼1-134-00,37.492,127.0326,1,11,강남구,역삼1동
역삼1-293-00,37.492,127.0363,1,11,강남구,역삼1동
일원2-229-01,37.492,127.0729,2,11,강남구,개포3동
일원1-209-00,37.492,127.0845,3,11,강남구,일원1동
일원1-233-01,37.492,127.086,3,11,강남구,일원1동
일원1-207-00,37.492,127.0866,5,11,강남구,일원1동
역삼1-243-00,37.4921,127.0325,6,11,강남구,역삼1동
역삼1-236-00,37.4921,127.0383,4,11,강남구,역삼1동
도곡1-264-00,37.4921,127.042,3,11,강남구,도곡1동
대치1-241-00,37.4921,127.0576,3,11,강남구,대치1동
일원2-209-02,37.4921,127.0745,4,11,강남구,개포3동
일원2-208-02,37.4921,127.077,3,11,강남구,개포3동
일원1-247-03,37.4921,127.0841,4,11,강남구,일원1동
대치1-103-00,37.4922,127.0577,3,11,강남구,대치1동
역삼1-403-00,37.4923,127.0332,4,11,강남구,역삼1동
도곡2-202-00,37.4923,127.0545,3,11,강남구,도곡2동
일원1-225-00,37.4923,127.0831,5,11,강남구,일원1동
일원1-101-00,37.4923,127.0837,1,11,강남구,일원1동
일원1-223-00,37.4923,127.0881,1,11,강남구,일원1동
수서-234-00,37.4923,127.0944,3,11,강남구,일원1동
역삼1-445-00,37.4924,127.0386,5,11,강남구,역삼1동
역삼1-128-00,37.4924,127.039,2,11,강남구,역삼1동
대치1-230-00,37.4924,127.0582,4,11,강남구,대치1동
일원2-225-04,37.4924,127.0743,5,11,강남구,개포3동
수서-201-00,37.4924,127.0996,5,11,강남구,수서동
개포2-225-00,37.4925,127.0719,4,11,강남구,개포2동
일원2-102-02,37.4925,127.0764,2,11,강남구,개포3동
일원1-235-00,37.4925,127.0855,5,11,강남구,일원1동
수서-235-00,37.4925,127.0956,3,11,강남구,일원1동
역삼1-232-00,37.4926,127.037,5,11,강남구,역삼1동
대치1-220-00,37.4926,127.0601,1,11,강남구,대치1동
일원2-216-00,37.4926,127.0724,3,11,강남구,개포3동
역삼1-235-00,37.4927,127.0398,1,11,강남구,역삼1동
도곡1-224-00,37.4927,127.0444,3,11,강남구,도곡1동
역삼1-242-00,37.4928,127.035,5,11,강남구,역삼1동
대치1-118-00,37.4928,127.0601,1,11,강남구,대치1동
역삼1-419-00,37.4929,127.038,5,11,강남구,역삼1동
대치1-120-00,37.4929,127.0574,1,11,강남구,대치1동
대치2-229-00,37.4929,127.0643,3,11,강남구,대치2동
일원1-213-00,37.4929,127.0817,2,11,강남구,일원1동
일원1-218-00,37.4929,127.0867,4,11,강남구,일원1동
역삼1-413-00,37.493,127.0321,3,11,강남구,역삼1동
대치1-210-00,37.493,127.0579,3,11,강남구,대치1동
일원1-241-00,37.493,127.0822,4,11,강남구,일원1동
일원1-203-00,37.493,127.0841,4,11,강남구,일원1동
일원1-229-00,37.493,127.0857,1,11,강남구,일원1동
역삼1-127-00,37.4931,127.0358,6,11,강남구,역삼1동
역삼1-404-00,37.4931,127.0388,5,11,강남구,역삼1동
도곡1-254-00,37.4931,127.0453,5,11,강남구,도곡1동
일원2-212-03,37.4931,127.0724,4,11,강남구,개포3동
일원2-221-04,37.4931,127.076,5,11,강남구,개포3동
일원1-228-00,37.4931,127.0859,3,11,강남구,일원1동
역삼1-401-00,37.4932,127.0395,5,11,강남구,역삼1동
대치1-102-00,37.4932,127.0599,3,11,강남구,대치1동
일원2-228-02,37.4932,127.0777,3,11,강남구,개포3동
일원1-242-01,37.4933,127.082,3,11,강남구,일원1동
일원1-222-00,37.4933,127.0873,4,11,강남구,일원1동
역삼2-105-00,37.4934,127.0406,3,11,강남구,역삼2동
대치1-212-00,37.4934,127.0569,3,11,강남구,대치1동
일원2-214-02,37.4934,127.0746,3,11,강남구,개포3동
일원1-240-00,37.4934,127.0851,4,11,강남구,일원1동
도곡2-240-00,37.4935,127.0473,3,11,강남구,도곡2동
대치1-221-00,37.4935,127.0544,2,11,강남구,대치1동
대치1-228-00,37.4935,127.0617,3,11,강남구,대치1동
일원2-230-02,37.4935,127.0795,3,11,강남구,개포3동
일원1-103-00,37.4935,127.0871,1,11,강남구,일원1동
일원1-216-00,37.4935,127.0882,4,11,강남구,일원1동
역삼1-296-00,37.4936,127.0375,4,11,강남구,역삼1동
도곡1-260-00,37.4936,127.0469,4,11,강남구,도곡1동
대치1-111-00,37.4936,127.0591,1,11,강남구,대치1동
일원2-223-02,37.4936,127.0791,3,11,강남구,개포3동
일원1-205-00,37.4936,127.0862,4,11,강남구,일원1동
역삼1-489-00,37.4937,127.0326,3,11,강남구,역삼1동
역삼2-222-00,37.4937,127.0424,1,11,강남구,역삼2동
대치2-244-00,37.4937,127.064,3,11,강남구,대치2동
일원2-226-03,37.4937,127.0766,4,11,강남구,개포3동
일원1-248-02,37.4937,127.0801,3,11,강남구,일원1동
일원1-250-02,37.4937,127.0851,3,11,강남구,일원1동
역삼2-217-00,37.4938,127.0412,5,11,강남구,역삼2동
대치1-238-00,37.4938,127.0612,3,11,강남구,대치1동
대치1-101-00,37.4938,127.0613,3,11,강남구,대치1동
치수-117-00,37.4938,127.0618,1,11,강남구,대치1동
대치1-242-00,37.4938,127.0634,4,11,강남구,대치1동
대치2-241-00,37.4938,127.0713,3,11,강남구,대치2동
일원2-215-03,37.4938,127.0774,4,11,강남구,개포3동
일원2-202-01,37.4939,127.0801,3,11,강남구,개포3동
일원1-220-00,37.4939,127.0842,4,11,강남구,일원1동
역삼1-400-00,37.494,127.0349,3,11,강남구,역삼1동
역삼1-289-00,37.494,127.0357,3,11,강남구,역삼1동
역삼1-233-00,37.494,127.0388,1,11,강남구,역삼1동
역삼2-230-00,37.494,127.0434,5,11,강남구,역삼2동
대치2-248-00,37.494,127.0711,5,11,강남구,대치2동
일원2-219-01,37.494,127.0732,3,11,강남구,개포3동
일원1-257-02,37.494,127.0868,3,11,강남구,일원1동
역삼1-240-00,37.4941,127.0324,1,11,강남구,역삼1동
역삼1-231-00,37.4941,127.0363,5,11,강남구,역삼1동
역삼1-444-00,37.4941,127.0372,3,11,강남구,역삼1동
역삼1-455-00,37.4941,127.039,3,11,강남구,역삼1동
역삼2-240-00,37.4941,127.0443,3,11,강남구,역삼2동
도곡2-238-00,37.4941,127.0471,5,11,강남구,도곡2동
대치1-109-00,37.4941,127.0605,1,11,강남구,대치1동
치수-125-00,37.4941,127.073,1,11,강남구,개포3동
일원1-202-00,37.4941,127.0822,4,11,강남구,일원1동
일원1-217-00,37.4941,127.0855,5,11,강남구,일원1동
역삼1-118-00,37.4942,127.0335,1,11,강남구,역삼1동
역삼1-405-00,37.4942,127.038,4,11,강남구,역삼1동
대치1-208-00,37.4942,127.0604,4,11,강남구,대치1동
대치1-232-00,37.4942,127.063,3,11,강남구,대치1동
일원1-249-01,37.4942,127.0835,3,11,강남구,일원1동
도곡2-212-00,37.4943,127.0537,3,11,강남구,도곡2동
대치2-265-00,37.4943,127.0636,5,11,강남구,대치2동
대치2-206-00,37.4943,127.07,3,11,강남구,대치2동
역삼2-250-00,37.4944,127.0421,5,11,강남구,역삼2동
역삼2-111-00,37.4944,127.0447,1,11,강남구,역삼2동
역삼1-276-00,37.4945,127.0389,4,11,강남구,역삼1동
역삼2-221-00,37.4945,127.0428,1,11,강남구,역삼2동
대치1-211-00,37.4945,127.0559,4,11,강남구,대치1동
일원1-237-00,37.4945,127.0835,4,11,강남구,일원1동
역삼1-270-00,37.4946,127.0376,3,11,강남구,역삼1동
역삼2-257-00,37.4946,127.0408,5,11,강남구,역삼2동
역삼2-223-00,37.4946,127.0454,4,11,강남구,역삼2동
대치1-236-00,37.4946,127.063,4,11,강남구,대치1동
일원2-104-00,37.4946,127.0823,1,11,강남구,개포3동
일원2-203-02,37.4946,127.0825,3,11,강남구,일원1동
역삼1-228-00,37.4947,127.0343,4,11,강남구,역삼1동
역삼1-126-00,37.4947,127.0351,1,11,강남구,역삼1동
역삼2-231-00,37.4947,127.0448,4,11,강남구,역삼2동
역삼1-122-00,37.4948,127.0294,3,11,강남구,역삼1동
역삼1-436-00,37.4948,127.0322,3,11,강남구,역삼1동
역삼2-243-00,37.4948,127.0413,5,11,강남구,역삼2동
대치1-117-00,37.4948,127.0619,4,11,강남구,대치1동
일원1-204-00,37.4948,127.0843,4,11,강남구,일원1동
역삼1-241-00,37.4949,127.0302,4,11,강남구,역삼1동
대치1-229-00,37.4949,127.0567,3,11,강남구,대치1동
